locationNo	zipcode	address	addressDetail
44972	5577	서울특별시 송파구 잠실동	331~
44973	5577	서울특별시 송파구 잠실동	331-4~
44974	5577	서울특별시 송파구 잠실동	331-12~335-10
44975	5577	서울특별시 송파구 잠실동	335-11~335-12
44976	5578	서울특별시 송파구 잠실동	336~337-6
44977	5578	서울특별시 송파구 잠실동	337-7~337-8
44978	5578	서울특별시 송파구 잠실동	337-9~339-5
44979	5578	서울특별시 송파구 잠실동	339-6~
44980	5578	서울특별시 송파구 잠실동	339-7~340-9
44981	5578	서울특별시 송파구 잠실동	340-10~340-11
44982	5578	서울특별시 송파구 잠실동	340-12~340-24
44983	5579	서울특별시 송파구 잠실동	341~341-30
44984	5791	서울특별시 송파구 장지동	49~
44985	5816	서울특별시 송파구 장지동	201-5~
44986	5815	서울특별시 송파구 장지동	214-2~
44987	5814	서울특별시 송파구 장지동	536-1~
44988	5845	서울특별시 송파구 장지동	564~
44989	5844	서울특별시 송파구 장지동	579~
44990	5845	서울특별시 송파구 장지동	592-5~
44991	5843	서울특별시 송파구 장지동	596-5~
44992	5844	서울특별시 송파구 장지동	596-21~
44993	5842	서울특별시 송파구 장지동	608-5~
44994	5844	서울특별시 송파구 장지동	645-1~646-7
44995	5842	서울특별시 송파구 장지동	697-2~703-1
44996	5843	서울특별시 송파구 장지동	738-19~744-18
44997	5842	서울특별시 송파구 장지동	770-1~
44998	5792	서울특별시 송파구 장지동	833~
44999	5799	서울특별시 송파구 장지동	834-1~836
45000	5811	서울특별시 송파구 장지동	837~838-3
45001	5816	서울특별시 송파구 장지동	840-1~841-7
45002	5815	서울특별시 송파구 장지동	842~843
45003	5812	서울특별시 송파구 장지동	844~847-2
45004	5792	서울특별시 송파구 장지동	848~850-3
45005	5813	서울특별시 송파구 장지동	854~857
45006	5791	서울특별시 송파구 장지동	862~863-5
45007	5842	서울특별시 송파구 장지동	875~877
45008	5848	서울특별시 송파구 장지동	878~879
45009	5849	서울특별시 송파구 장지동	880~880-1
45010	5850	서울특별시 송파구 장지동	887~
45011	5853	서울특별시 송파구 장지동	898~901
45012	5512	서울특별시 송파구 풍납동	28522~28734
45013	5512	서울특별시 송파구 풍납동	28764~28795
45014	5512	서울특별시 송파구 풍납동	28825~80-30
45015	5512	서울특별시 송파구 풍납동	80-31~
45016	5512	서울특별시 송파구 풍납동	80-33~82-22
45017	5512	서울특별시 송파구 풍납동	82-26~
45018	5512	서울특별시 송파구 풍납동	30317~30590
45019	5512	서울특별시 송파구 풍납동	30621~
45020	5512	서울특별시 송파구 풍납동	83-16~83-24
45021	5512	서울특별시 송파구 풍납동	83-29~
45022	5512	서울특별시 송파구 풍납동	83-30~83-61
45023	5513	서울특별시 송파구 풍납동	31413~86-28
45024	5512	서울특별시 송파구 풍납동	31778~31898
45025	5513	서울특별시 송파구 풍납동	31929~31959
45026	5512	서울특별시 송파구 풍납동	31990~87-24
45027	5513	서울특별시 송파구 풍납동	87-26~88-72
45028	5513	서울특별시 송파구 풍납동	88-73~
45029	5513	서울특별시 송파구 풍납동	88-75~88-76
45030	5513	서울특별시 송파구 풍납동	88-77~
45031	5513	서울특별시 송파구 풍납동	88-79~88-116
45032	5515	서울특별시 송파구 풍납동	32629~32721
45033	5514	서울특별시 송파구 풍납동	32813~89-25
45034	5515	서울특별시 송파구 풍납동	89-27~89-29
45035	5514	서울특별시 송파구 풍납동	89-33~89-46
45036	5514	서울특별시 송파구 풍납동	89-52~
45037	5514	서울특별시 송파구 풍납동	89-53~89-64
45038	5515	서울특별시 송파구 풍납동	89-88~89-90
45039	5513	서울특별시 송파구 풍납동	33635~34213
45040	5513	서울특별시 송파구 풍납동	34366~
45041	5513	서울특별시 송파구 풍납동	34394~94-15
45042	5512	서울특별시 송파구 풍납동	94-16~
45043	5513	서울특별시 송파구 풍납동	94-17~
45044	5512	서울특별시 송파구 풍납동	94-18~94-20
45045	5513	서울특별시 송파구 풍납동	94-21~
45046	5513	서울특별시 송파구 풍납동	94-22~
45047	5513	서울특별시 송파구 풍납동	34759~95-27
45048	5515	서울특별시 송파구 풍납동	121-10~
45049	5515	서울특별시 송파구 풍납동	121-11~
45050	5515	서울특별시 송파구 풍납동	121-21~
45051	5515	서울특별시 송파구 풍납동	121-37~123-51
45052	5517	서울특별시 송파구 풍납동	124-2~124-5
45053	5517	서울특별시 송파구 풍납동	124-6~
45054	5517	서울특별시 송파구 풍납동	124-8~126-205
45055	5517	서울특별시 송파구 풍납동	129-3~
45056	5517	서울특별시 송파구 풍납동	129-5~130-29
45057	5517	서울특별시 송파구 풍납동	130-33~
45058	5517	서울특별시 송파구 풍납동	130-34~132-17
45059	5518	서울특별시 송파구 풍납동	133-3~
45060	5517	서울특별시 송파구 풍납동	133-6~133-26
45061	5521	서울특별시 송파구 풍납동	137-1~139-22
45062	5518	서울특별시 송파구 풍납동	140-2~140-18
45063	5521	서울특별시 송파구 풍납동	140-22~
45064	5518	서울특별시 송파구 풍납동	140-23~
45065	5521	서울특별시 송파구 풍납동	140-24~140-37
45066	5518	서울특별시 송파구 풍납동	140-38~142-1
45067	5521	서울특별시 송파구 풍납동	142-2~
45068	5518	서울특별시 송파구 풍납동	142-5~142-6
45069	5518	서울특별시 송파구 풍납동	142-7~
45070	5518	서울특별시 송파구 풍납동	142-8~142-42
45071	5521	서울특별시 송파구 풍납동	142-43~142-46
45072	5521	서울특별시 송파구 풍납동	142-49~
45073	5518	서울특별시 송파구 풍납동	142-51~
45074	5518	서울특별시 송파구 풍납동	142-52~142-64
45075	5521	서울특별시 송파구 풍납동	142-65~142-68
45076	5518	서울특별시 송파구 풍납동	142-70~142-73
45077	5518	서울특별시 송파구 풍납동	142-74~
45078	5521	서울특별시 송파구 풍납동	142-78~142-90
45079	5518	서울특별시 송파구 풍납동	142-92~
45080	5521	서울특별시 송파구 풍납동	142-94~142-103
45081	5518	서울특별시 송파구 풍납동	142-109~
45082	5521	서울특별시 송파구 풍납동	142-112~142-118
45083	5518	서울특별시 송파구 풍납동	144-1~144-24
45084	5518	서울특별시 송파구 풍납동	144-25~
45085	5518	서울특별시 송파구 풍납동	144-26~144-28
45086	5521	서울특별시 송파구 풍납동	146-2~
45087	5518	서울특별시 송파구 풍납동	147-1~
45088	5521	서울특별시 송파구 풍납동	147-4~
45089	5518	서울특별시 송파구 풍납동	148-1~149-11
45090	5518	서울특별시 송파구 풍납동	149-12~
45091	5518	서울특별시 송파구 풍납동	149-14~149-17
45092	5521	서울특별시 송파구 풍납동	149-19~149-35
45093	5518	서울특별시 송파구 풍납동	149-36~150-5
45094	5521	서울특별시 송파구 풍납동	150-7~150-15
45095	5518	서울특별시 송파구 풍납동	151-2~151-15
45096	5521	서울특별시 송파구 풍납동	151-17~
45097	5518	서울특별시 송파구 풍납동	151-19~
45098	5521	서울특별시 송파구 풍납동	151-20~
45099	5518	서울특별시 송파구 풍납동	151-21~152-57
45100	5521	서울특별시 송파구 풍납동	152-59~
45101	5518	서울특별시 송파구 풍납동	152-61~152-75
45102	5521	서울특별시 송파구 풍납동	152-76~
45103	5518	서울특별시 송파구 풍납동	152-87~153-5
45104	5521	서울특별시 송파구 풍납동	153-7~
45105	5518	서울특별시 송파구 풍납동	153-8~153-23
45106	5520	서울특별시 송파구 풍납동	155-1~
45107	5521	서울특별시 송파구 풍납동	155-7~
45108	5520	서울특별시 송파구 풍납동	155-9~156-2
45109	5529	서울특별시 송파구 풍납동	156-7~
45110	5520	서울특별시 송파구 풍납동	156-9~
45111	5520	서울특별시 송파구 풍납동	156-12~
45112	5529	서울특별시 송파구 풍납동	156-13~157-8
45113	5522	서울특별시 송파구 풍납동	159-2~
45114	5522	서울특별시 송파구 풍납동	159-6~
45115	5528	서울특별시 송파구 풍납동	159-8~159-11
45116	5522	서울특별시 송파구 풍납동	160-1~162-2
45117	5522	서울특별시 송파구 풍납동	162-4~
45118	5522	서울특별시 송파구 풍납동	162-8~162-15
45119	5528	서울특별시 송파구 풍납동	162-29~162-41
45120	5522	서울특별시 송파구 풍납동	162-43~162-49
45121	5528	서울특별시 송파구 풍납동	163~
45122	5522	서울특별시 송파구 풍납동	163-1~
45123	5522	서울특별시 송파구 풍납동	163-3~
45124	5522	서울특별시 송파구 풍납동	163-5~163-14
45125	5532	서울특별시 송파구 풍납동	163-22~
45126	5522	서울특별시 송파구 풍납동	163-33~163-40
45127	5522	서울특별시 송파구 풍납동	165~
45128	5528	서울특별시 송파구 풍납동	165-2~165-10
45129	5522	서울특별시 송파구 풍납동	166-5~172
45130	5516	서울특별시 송파구 풍납동	175~
45131	5516	서울특별시 송파구 풍납동	175-2~177-22
45132	5516	서울특별시 송파구 풍납동	177-23~195-1
45133	5524	서울특별시 송파구 풍납동	199-3~
45134	5525	서울특별시 송파구 풍납동	203-19~217
45135	5534	서울특별시 송파구 풍납동	217-1~
45136	5525	서울특별시 송파구 풍납동	217-3~219
45137	5526	서울특별시 송파구 풍납동	220-2~
45138	5523	서울특별시 송파구 풍납동	220-3~
45139	5527	서울특별시 송파구 풍납동	220-8~
45140	5526	서울특별시 송파구 풍납동	220-10~
45141	5523	서울특별시 송파구 풍납동	220-11~220-15
45142	5526	서울특별시 송파구 풍납동	220-17~220-22
45143	5523	서울특별시 송파구 풍납동	221-1~
45144	5527	서울특별시 송파구 풍납동	221-3~
45145	5526	서울특별시 송파구 풍납동	221-5~221-20
45146	5523	서울특별시 송파구 풍납동	221-25~
45147	5527	서울특별시 송파구 풍납동	221-26~221-29
45148	5523	서울특별시 송파구 풍납동	221-30~
45149	5523	서울특별시 송파구 풍납동	221-31~
45150	5523	서울특별시 송파구 풍납동	222-1~222-5
45151	5533	서울특별시 송파구 풍납동	222-12~
45152	5526	서울특별시 송파구 풍납동	222-13~222-14
45153	5523	서울특별시 송파구 풍납동	222-15~222-94
45154	5527	서울특별시 송파구 풍납동	222-95~222-140
45155	5526	서울특별시 송파구 풍납동	222-141~222-153
45156	5526	서울특별시 송파구 풍납동	222-154~
45157	5526	서울특별시 송파구 풍납동	222-155~222-169
45158	5533	서울특별시 송파구 풍납동	222-171~222-172
45159	5526	서울특별시 송파구 풍납동	224-1~228-4
45160	5533	서울특별시 송파구 풍납동	228-6~229-4
45161	5528	서울특별시 송파구 풍납동	229-7~229-18
45162	5528	서울특별시 송파구 풍납동	229-19~
45163	5528	서울특별시 송파구 풍납동	229-20~
45164	5533	서울특별시 송파구 풍납동	229-21~229-35
45165	5528	서울특별시 송파구 풍납동	230-1~230-11
45166	5533	서울특별시 송파구 풍납동	230-13~230-22
45167	5528	서울특별시 송파구 풍납동	230-24~231-4
45168	5532	서울특별시 송파구 풍납동	231-6~
45169	5528	서울특별시 송파구 풍납동	231-7~231-15
45170	5532	서울특별시 송파구 풍납동	231-16~231-31
45171	5528	서울특별시 송파구 풍납동	231-39~231-40
45172	5532	서울특별시 송파구 풍납동	231-41~231-43
45173	5528	서울특별시 송파구 풍납동	231-44~231-64
45174	5532	서울특별시 송파구 풍납동	232-1~233-25
45175	5532	서울특별시 송파구 풍납동	233-26~
45176	5532	서울특별시 송파구 풍납동	233-27~233-48
45177	5531	서울특별시 송파구 풍납동	237-1~237-22
45178	5537	서울특별시 송파구 풍납동	238-2~238-5
45179	5531	서울특별시 송파구 풍납동	241-3~
45180	5532	서울특별시 송파구 풍납동	244-2~249-4
45181	5533	서울특별시 송파구 풍납동	250-3~252-17
45182	5526	서울특별시 송파구 풍납동	253~
45183	5533	서울특별시 송파구 풍납동	253-1~
45184	5526	서울특별시 송파구 풍납동	253-5~254
45185	5533	서울특별시 송파구 풍납동	254-2~257-5
45186	5536	서울특별시 송파구 풍납동	257-6~
45187	5532	서울특별시 송파구 풍납동	257-13~257-47
45188	5533	서울특별시 송파구 풍납동	257-76~257-90
45189	5536	서울특별시 송파구 풍납동	257-91~257-97
45190	5533	서울특별시 송파구 풍납동	257-100~259-3
45191	5536	서울특별시 송파구 풍납동	259-8~
45192	5533	서울특별시 송파구 풍납동	259-9~259-50
45193	5532	서울특별시 송파구 풍납동	260~261
45194	5536	서울특별시 송파구 풍납동	264-2~265-7
45195	5535	서울특별시 송파구 풍납동	268-1~268-30
45196	5534	서울특별시 송파구 풍납동	269-1~269-2
45197	5535	서울특별시 송파구 풍납동	269-3~
45198	5534	서울특별시 송파구 풍납동	269-5~
45199	5536	서울특별시 송파구 풍납동	269-9~
45200	5535	서울특별시 송파구 풍납동	269-10~
45201	5534	서울특별시 송파구 풍납동	269-11~270-11
45202	5535	서울특별시 송파구 풍납동	270-16~
45203	5534	서울특별시 송파구 풍납동	270-17~271-4
45204	5535	서울특별시 송파구 풍납동	271-15~271-23
45205	5534	서울특별시 송파구 풍납동	271-27~272-15
45206	5535	서울특별시 송파구 풍납동	272-22~
45207	5534	서울특별시 송파구 풍납동	272-36~276-1
45208	5533	서울특별시 송파구 풍납동	276-5~276-14
45209	5534	서울특별시 송파구 풍납동	276-18~276-44
45210	5526	서울특별시 송파구 풍납동	277-1~
45211	5533	서울특별시 송파구 풍납동	277-5~277-14
45212	5526	서울특별시 송파구 풍납동	277-15~279-47
45213	5525	서울특별시 송파구 풍납동	280-1~280-10
45214	5525	서울특별시 송파구 풍납동	280-11~280-12
45215	5525	서울특별시 송파구 풍납동	280-14~280-25
45216	5534	서울특별시 송파구 풍납동	281-1~
45217	5526	서울특별시 송파구 풍납동	281-4~
45218	5534	서울특별시 송파구 풍납동	282-2~282-13
45219	5525	서울특별시 송파구 풍납동	289~299-1
45220	5534	서울특별시 송파구 풍납동	302-2~
45221	5525	서울특별시 송파구 풍납동	304-1~305-3
45222	5534	서울특별시 송파구 풍납동	306-2~
45223	5535	서울특별시 송파구 풍납동	306-3~
45224	5534	서울특별시 송파구 풍납동	306-5~306-30
45225	5535	서울특별시 송파구 풍납동	306-35~
45226	5534	서울특별시 송파구 풍납동	306-69~306-78
45227	5535	서울특별시 송파구 풍납동	310~
45228	5534	서울특별시 송파구 풍납동	310-3~
45229	5536	서울특별시 송파구 풍납동	324-2~
45230	5537	서울특별시 송파구 풍납동	330-1~330-21
45231	5531	서울특별시 송파구 풍납동	337-1~338-1
45232	5530	서울특별시 송파구 풍납동	338-8~
45233	5531	서울특별시 송파구 풍납동	338-9~
45234	5530	서울특별시 송파구 풍납동	338-16~338-18
45235	5530	서울특별시 송파구 풍납동	338-25~
45236	5531	서울특별시 송파구 풍납동	339-1~
45237	5505	서울특별시 송파구 풍납동	387~
45238	5535	서울특별시 송파구 풍납동	388~
45239	5505	서울특별시 송파구 풍납동	388-1~
45240	5506	서울특별시 송파구 풍납동	388-6~390
45241	5539	서울특별시 송파구 풍납동	391~391-7
45242	5537	서울특별시 송파구 풍납동	392~394-3
45243	5537	서울특별시 송파구 풍납동	394-4~
45244	5537	서울특별시 송파구 풍납동	394-5~394-13
45245	5537	서울특별시 송파구 풍납동	394-14~
45246	5537	서울특별시 송파구 풍납동	394-15~396-3
45247	5537	서울특별시 송파구 풍납동	397-1~
45248	5537	서울특별시 송파구 풍납동	397-3~
45249	5537	서울특별시 송파구 풍납동	397-4~
45250	5537	서울특별시 송파구 풍납동	397-5~397-10
45251	5537	서울특별시 송파구 풍납동	397-11~
45252	5537	서울특별시 송파구 풍납동	397-13~398-1
45253	5537	서울특별시 송파구 풍납동	398-4~398-5
45254	5537	서울특별시 송파구 풍납동	398-6~
45255	5537	서울특별시 송파구 풍납동	398-8~
45256	5537	서울특별시 송파구 풍납동	398-9~399-13
45257	5537	서울특별시 송파구 풍납동	399-14~
45258	5537	서울특별시 송파구 풍납동	399-15~399-20
45259	5538	서울특별시 송파구 풍납동	400~402-4
45260	5537	서울특별시 송파구 풍납동	403~403-6
45261	5537	서울특별시 송파구 풍납동	403-8~
45262	5537	서울특별시 송파구 풍납동	403-9~403-15
45263	5531	서울특별시 송파구 풍납동	404~405-4
45264	5531	서울특별시 송파구 풍납동	405-6~
45265	5531	서울특별시 송파구 풍납동	406~407
45266	5531	서울특별시 송파구 풍납동	407-1~
45267	5531	서울특별시 송파구 풍납동	407-2~407-8
45268	5531	서울특별시 송파구 풍납동	407-11~
45269	5531	서울특별시 송파구 풍납동	407-12~411-4
45270	5531	서울특별시 송파구 풍납동	412~
45271	5531	서울특별시 송파구 풍납동	412-1~412-2
45272	5530	서울특별시 송파구 풍납동	413-1~
45273	5505	서울특별시 송파구 풍납동	419~
45274	5506	서울특별시 송파구 풍납동	471~
45275	5511	서울특별시 송파구 풍납동	473~474-4
45276	5511	서울특별시 송파구 풍납동	474-5~475-17
45277	5511	서울특별시 송파구 풍납동	476~
45278	5511	서울특별시 송파구 풍납동	476-2~476-17
45279	5519	서울특별시 송파구 풍납동	477~478-8
45280	5519	서울특별시 송파구 풍납동	479~
45281	5519	서울특별시 송파구 풍납동	479-2~479-7
45282	5519	서울특별시 송파구 풍납동	479-8~480-2
45283	5519	서울특별시 송파구 풍납동	480-3~480-4
45284	5519	서울특별시 송파구 풍납동	481~
45285	5519	서울특별시 송파구 풍납동	481-1~
45286	5519	서울특별시 송파구 풍납동	481-2~481-5
45287	5519	서울특별시 송파구 풍납동	481-10~484-23
45288	5521	서울특별시 송파구 풍납동	485~485-6
45289	5521	서울특별시 송파구 풍납동	485-14~485-15
45290	5520	서울특별시 송파구 풍납동	486~487-4
45291	5520	서울특별시 송파구 풍납동	487-5~
45292	5520	서울특별시 송파구 풍납동	487-7~489-14
45293	5520	서울특별시 송파구 풍납동	490~
45294	5520	서울특별시 송파구 풍납동	490-1~490-3
45295	5520	서울특별시 송파구 풍납동	490-4~
45296	5520	서울특별시 송파구 풍납동	490-5~
45297	5520	서울특별시 송파구 풍납동	490-6~
45298	5520	서울특별시 송파구 풍납동	490-7~491-4
45299	5520	서울특별시 송파구 풍납동	491-5~
45300	5520	서울특별시 송파구 풍납동	491-6~493-14
45301	5520	서울특별시 송파구 풍납동	493-17~
45302	5520	서울특별시 송파구 풍납동	493-19~
45303	5520	서울특별시 송파구 풍납동	493-20~
45304	5520	서울특별시 송파구 풍납동	494~495-11
45305	5520	서울특별시 송파구 풍납동	496~
45306	5520	서울특별시 송파구 풍납동	496-1~
45307	5520	서울특별시 송파구 풍납동	496-2~496-3
45308	5520	서울특별시 송파구 풍납동	496-5~
45309	5520	서울특별시 송파구 풍납동	496-9~500-4
45310	5529	서울특별시 송파구 풍납동	501~
45311	5531	서울특별시 송파구 풍납동	503~503-12
45312	5530	서울특별시 송파구 풍납동	504~505
45313	5530	서울특별시 송파구 풍납동	505-1~
45314	5530	서울특별시 송파구 풍납동	505-2~505-11
45315	5516	서울특별시 송파구 풍납동	506~507
45316	5536	서울특별시 송파구 풍납동	508~
45317	5514	서울특별시 송파구 풍납동	509~
45318	5515	서울특별시 송파구 풍납동	510~
45319	5531	서울특별시 송파구 풍납동	511~512
45320	5521	서울특별시 송파구 풍납동	513~
45321	7953	서울특별시 양천구 목동	44863~29-47
45322	7953	서울특별시 양천구 목동	29-48~
45323	7953	서울특별시 양천구 목동	29-50~
45324	7974	서울특별시 양천구 목동	30-13~15615
45325	7974	서울특별시 양천구 목동	15646~
45326	7974	서울특별시 양천구 목동	42-13~
45327	7974	서울특별시 양천구 목동	42-14~
45328	7974	서울특별시 양천구 목동	42-15~42-22
45329	7974	서울특별시 양천구 목동	42-23~
45330	7974	서울특별시 양천구 목동	42-26~42-28
45331	7974	서울특별시 양천구 목동	42-32~
45332	7974	서울특별시 양천구 목동	42-34~42-39
45333	7974	서울특별시 양천구 목동	42-40~
45334	7974	서울특별시 양천구 목동	42-45~42-53
45335	7974	서울특별시 양천구 목동	42-55~42-58
45336	7974	서울특별시 양천구 목동	42-60~
45337	7974	서울특별시 양천구 목동	42-72~
45338	7974	서울특별시 양천구 목동	42-79~42-82
45339	7974	서울특별시 양천구 목동	42-89~
45340	7974	서울특별시 양천구 목동	42-92~42-93
45341	7974	서울특별시 양천구 목동	42-94~
45342	7974	서울특별시 양천구 목동	42-95~42-100
45343	7974	서울특별시 양천구 목동	42-101~42-104
45344	7974	서울특별시 양천구 목동	42-105~42-107
45345	7974	서울특별시 양천구 목동	42-108~
45346	7974	서울특별시 양천구 목동	42-109~42-124
45347	7969	서울특별시 양천구 목동	121-4~124-15
45348	7969	서울특별시 양천구 목동	124-16~124-19
45349	7969	서울특별시 양천구 목동	124-22~128-7
45350	7969	서울특별시 양천구 목동	128-8~
45351	7969	서울특별시 양천구 목동	128-9~128-20
45352	7969	서울특별시 양천구 목동	128-21~128-24
45353	7969	서울특별시 양천구 목동	128-25~128-28
45354	7969	서울특별시 양천구 목동	128-29~
45355	7969	서울특별시 양천구 목동	128-30~128-38
45356	7969	서울특별시 양천구 목동	128-40~
45357	7969	서울특별시 양천구 목동	128-41~
45358	7969	서울특별시 양천구 목동	128-42~
45359	7969	서울특별시 양천구 목동	128-44~131-3
45360	7969	서울특별시 양천구 목동	131-7~131-8
45361	7969	서울특별시 양천구 목동	131-10~131-16
45362	7969	서울특별시 양천구 목동	131-17~
45363	7969	서울특별시 양천구 목동	131-18~131-22
45364	7969	서울특별시 양천구 목동	131-23~
45365	7969	서울특별시 양천구 목동	131-24~
45366	7969	서울특별시 양천구 목동	131-25~
45367	7969	서울특별시 양천구 목동	131-28~131-119
45368	7969	서울특별시 양천구 목동	135-6~
45369	7969	서울특별시 양천구 목동	136-1~
45370	7969	서울특별시 양천구 목동	136-2~
45371	7978	서울특별시 양천구 목동	191-1~
45372	7977	서울특별시 양천구 목동	199-46~200
45373	7969	서울특별시 양천구 목동	202-9~
45374	7969	서울특별시 양천구 목동	202-16~
45375	7976	서울특별시 양천구 목동	214-3~222-70
45376	7975	서울특별시 양천구 목동	229-1~229-11
45377	7975	서울특별시 양천구 목동	229-16~
45378	7975	서울특별시 양천구 목동	230-1~230-12
45379	7975	서울특별시 양천구 목동	230-13~
45380	7975	서울특별시 양천구 목동	230-14~230-36
45381	7974	서울특별시 양천구 목동	231-5~
45382	7974	서울특별시 양천구 목동	231-6~231-10
45383	7974	서울특별시 양천구 목동	231-11~
45384	7974	서울특별시 양천구 목동	231-12~231-14
45385	7975	서울특별시 양천구 목동	231-15~231-16
45386	7975	서울특별시 양천구 목동	231-17~
45387	7975	서울특별시 양천구 목동	231-18~231-32
45388	7975	서울특별시 양천구 목동	231-33~
45389	7975	서울특별시 양천구 목동	231-34~231-45
45390	7975	서울특별시 양천구 목동	231-46~
45391	7975	서울특별시 양천구 목동	231-47~231-53
45392	7975	서울특별시 양천구 목동	231-54~
45393	7975	서울특별시 양천구 목동	231-55~231-68
45394	7974	서울특별시 양천구 목동	231-69~
45395	7974	서울특별시 양천구 목동	231-70~
45396	7974	서울특별시 양천구 목동	231-71~231-74
45397	7976	서울특별시 양천구 목동	231-75~231-98
45398	7976	서울특별시 양천구 목동	231-99~
45399	7976	서울특별시 양천구 목동	231-100~231-108
45400	7976	서울특별시 양천구 목동	231-109~
45401	7976	서울특별시 양천구 목동	231-111~231-115
45402	7976	서울특별시 양천구 목동	231-116~
45403	7976	서울특별시 양천구 목동	231-117~231-124
45404	7976	서울특별시 양천구 목동	231-125~
45405	7976	서울특별시 양천구 목동	231-126~231-128
45406	7976	서울특별시 양천구 목동	231-129~
45407	7976	서울특별시 양천구 목동	231-130~231-132
45408	7974	서울특별시 양천구 목동	231-145~
45409	7974	서울특별시 양천구 목동	231-146~
45410	7976	서울특별시 양천구 목동	231-147~231-179
45411	7976	서울특별시 양천구 목동	231-180~
45412	7976	서울특별시 양천구 목동	231-181~231-192
45413	7976	서울특별시 양천구 목동	231-193~
45414	7976	서울특별시 양천구 목동	231-194~231-216
45415	7975	서울특별시 양천구 목동	231-218~231-219
45416	7976	서울특별시 양천구 목동	231-221~
45417	7976	서울특별시 양천구 목동	231-222~
45418	7976	서울특별시 양천구 목동	231-223~
45419	7975	서울특별시 양천구 목동	231-224~231-225
45420	7976	서울특별시 양천구 목동	231-228~
45421	7974	서울특별시 양천구 목동	231-230~
45422	7976	서울특별시 양천구 목동	231-233~231-238
45423	7974	서울특별시 양천구 목동	231-239~
45424	7976	서울특별시 양천구 목동	231-241~
45425	7975	서울특별시 양천구 목동	231-242~
45426	7976	서울특별시 양천구 목동	231-243~
45427	7975	서울특별시 양천구 목동	231-246~
45428	7976	서울특별시 양천구 목동	231-251~
45429	7976	서울특별시 양천구 목동	231-252~
45430	7974	서울특별시 양천구 목동	231-254~
45431	7976	서울특별시 양천구 목동	231-261~231-269
45432	7975	서울특별시 양천구 목동	231-270~
45433	7974	서울특별시 양천구 목동	231-272~
45434	7976	서울특별시 양천구 목동	231-275~
45435	7975	서울특별시 양천구 목동	231-276~
45436	7974	서울특별시 양천구 목동	231-277~231-278
45437	7976	서울특별시 양천구 목동	231-279~231-285
45438	7974	서울특별시 양천구 목동	231-286~
45439	7976	서울특별시 양천구 목동	231-287~
45440	7974	서울특별시 양천구 목동	231-288~
45441	7975	서울특별시 양천구 목동	231-289~232-29
45442	7975	서울특별시 양천구 목동	232-30~
45443	7975	서울특별시 양천구 목동	232-32~
45444	7975	서울특별시 양천구 목동	232-33~
45445	7975	서울특별시 양천구 목동	232-34~235-9
45446	7954	서울특별시 양천구 목동	237~
45447	7954	서울특별시 양천구 목동	308-2~
45448	7954	서울특별시 양천구 목동	308-14~308-19
45449	7954	서울특별시 양천구 목동	315-1~315-10
45450	7954	서울특별시 양천구 목동	315-11~
45451	7954	서울특별시 양천구 목동	315-12~315-13
45452	7954	서울특별시 양천구 목동	315-14~315-15
45453	7954	서울특별시 양천구 목동	315-16~315-18
45454	7954	서울특별시 양천구 목동	315-19~
45455	7954	서울특별시 양천구 목동	315-20~
45456	7954	서울특별시 양천구 목동	315-22~
45457	7954	서울특별시 양천구 목동	315-24~315-31
45458	7954	서울특별시 양천구 목동	315-32~
45459	7954	서울특별시 양천구 목동	315-33~315-35
45460	7954	서울특별시 양천구 목동	315-36~
45461	7954	서울특별시 양천구 목동	315-37~315-59
45462	7954	서울특별시 양천구 목동	315-60~
45463	7954	서울특별시 양천구 목동	315-61~315-92
45464	7952	서울특별시 양천구 목동	318-1~318-4
45465	7952	서울특별시 양천구 목동	318-4~
45466	7952	서울특별시 양천구 목동	318-5~318-13
45467	7956	서울특별시 양천구 목동	318-14~318-24
45468	7956	서울특별시 양천구 목동	318-25~
45469	7956	서울특별시 양천구 목동	318-26~318-31
45470	7952	서울특별시 양천구 목동	318-32~318-38
45471	7952	서울특별시 양천구 목동	318-39~
45472	7952	서울특별시 양천구 목동	318-40~
45473	7954	서울특별시 양천구 목동	318-41~318-48
45474	7955	서울특별시 양천구 목동	318-49~318-54
45475	7955	서울특별시 양천구 목동	318-55~
45476	7955	서울특별시 양천구 목동	318-56~318-59
45477	7955	서울특별시 양천구 목동	318-60~
45478	7955	서울특별시 양천구 목동	318-61~318-63
45479	7955	서울특별시 양천구 목동	318-64~
45480	7955	서울특별시 양천구 목동	318-65~318-71
45481	7955	서울특별시 양천구 목동	318-72~
45482	7955	서울특별시 양천구 목동	318-73~318-76
45483	7954	서울특별시 양천구 목동	318-77~318-95
45484	7955	서울특별시 양천구 목동	318-96~318-114
45485	7955	서울특별시 양천구 목동	318-115~
45486	7955	서울특별시 양천구 목동	318-116~
45487	7954	서울특별시 양천구 목동	318-117~318-139
45488	7954	서울특별시 양천구 목동	318-140~
45489	7954	서울특별시 양천구 목동	318-141~318-142
45490	7954	서울특별시 양천구 목동	318-143~
45491	7954	서울특별시 양천구 목동	318-144~318-156
45492	7955	서울특별시 양천구 목동	318-157~
45493	7955	서울특별시 양천구 목동	318-158~318-159
45494	7955	서울특별시 양천구 목동	318-160~318-161
45495	7955	서울특별시 양천구 목동	318-162~318-170
45496	7954	서울특별시 양천구 목동	318-171~318-186
45497	7954	서울특별시 양천구 목동	318-187~
